"date","a0009","a1019","a2029","a3039","a4049","a5059","a6069","a7079","a8089","a90"
2021-03-07,0,3.75069617979656e-07,0.000217185478132824,0.000192976515043503,0.00010030747515599,4.68175198759876e-05,0.000114152725085572,2.09000219762493e-06,7.42577000025794e-07,9.24342708436553e-06
2021-03-08,0,4.26826892518965e-07,0.00024434861876244,0.000217136910614921,0.000113141058113086,5.2986517070457e-05,0.000129343762642283,2.4212673664e-06,8.69054047840831e-07,1.06756018194835e-05
2021-03-09,0,4.83277437035405e-07,0.000273480496595697,0.00024305288436942,0.000126957080447278,5.96610654098847e-05,0.000145807606208564,2.79187546348549e-06,1.01253870640763e-06,1.22709931296266e-05
2021-03-10,0,5.44709912003571e-07,0.000304648512482816,0.000270785061970941,0.000141795449473677,6.68658400459565e-05,0.000163609821955767,3.20572186897306e-06,1.17504534245217e-06,1.40447605581051e-05
2021-03-11,0,6.11430731828044e-07,0.000337922362864577,0.000300396153331291,0.000157697690143882,7.46267194229442e-05,0.000182819346426069,3.66708763402263e-06,1.35882689930627e-06,1.6013471441486e-05
2021-03-12,0,6.83765156766859e-07,0.000373374117125619,0.000331951023606422,0.000174707010332531,8.29708438504094e-05,0.000203508659027665,4.18067766217219e-06,1.56640315251475e-06,1.81952316009816e-05
2021-03-13,0,7.62058452008721e-07,0.000411078297496157,0.000365516766564706,0.000192868368735196,9.19266769164175e-05,0.000225753963278276,4.75166266997344e-06,1.80059231166545e-06,2.0609828158005e-05
2021-03-14,0,8.46677118033585e-07,0.000451111961582007,0.000401162780403192,0.000212228545480093,0.00010152406987795,0.000249635377232193,5.38572530091776e-06,2.06454636467381e-06,2.32788855970012e-05
2021-03-15,0,9.38010196640098e-07,0.000493554787605007,0.000438960846089998,0.000232836215559968,0.000111794329171671,0.000275237133546809,6.08911080359431e-06,2.36179060765863e-06,2.62260363023766e-05
2021-03-16,0,1.03647065729291e-06,0.000538489162438172,0.000478985208313265,0.000254742025194498,0.00012277028719498,0.000302647789666233,6.86868272565031e-06,2.69626785600092e-06,2.9477106909585e-05
2021-03-17,0,1.14249686872892e-06,0.000586000272522239,0.000521312659119367,0.000277998671237654,0.000134486376514331,0.000331960448622144,7.73198411976183e-06,3.07238789083758e-06,3.30603219340378e-05
2021-03-18,0,1.25655416106521e-06,0.000636176197752565,0.000566022624325429,0.00030266098374876,0.000146978707665236,0.000363272990975543,8.68730480686644e-06,3.49508276083977e-06,3.7006526276429e-05
2021-03-19,0,1.3791364839736e-06,0.00068910800842771,0.000613197252793562,0.00032878601185038,0.000160285150716054,0.000396688318447541,9.74375529578913e-06,3.96986863248171e-06,4.13494283503197e-05
2021-03-20,0,1.51076816682911e-06,0.000744889865353454,0.000662921508656674,0.000356433113000698,0.000174445420775773,0.000432314609812793,1.09113480175862e-05,4.50291496403441e-06,4.61258657385212e-05
2021-03-21,0,1.65200578710241e-06,0.000803619123198406,0.000715283266588163,0.000385664045812765,0.000189501167634423,0.000470265589655689,1.22010865979589e-05,5.10112187024484e-06,5.13760954601433e-05
2021-03-22,0,1.80344015365216e-06,0.000865396437199867,0.000770373410210316,0.000416543066557837,0.000205496069733564,0.000510660810616951,1.36250639625207e-05,5.77220664722729e-06,5.71441111214511e-05
2021-03-23,0,1.96418849455586e-06,0.000929288238269292,0.000827365592692553,0.000448676194684872,0.0002222715601865,0.000553136192448613,1.51900265803977e-05,6.52277284935034e-06,6.34478015393958e-05
2021-03-24,0,2.13465701188644e-06,0.000995251987388045,0.000886223600241585,0.000482063385809431,0.000239843138756303,0.000597744534307904,1.69092099741121e-05,7.36200994742167e-06,7.03335691627323e-05
2021-03-25,0,2.31544353603529e-06,0.00106335816036386,0.00094701150473928,0.000516755438108628,0.000258249611360149,0.000644595361603128,1.87978819922284e-05,8.30041946940748e-06,7.78554535657254e-05
2021-03-26,0,2.50718266529134e-06,0.00113367960137038,0.00100979555541891,0.000552805197030226,0.000277531671312171,0.000693803792838307,2.0872821759642e-05,9.34974657363123e-06,8.6072508107504e-05
2021-03-27,0,2.71054802700856e-06,0.00120629160052531,0.00107464425124878,0.000590267636938785,0.000297731990697748,0.000745490821965115,2.31524692202662e-05,1.05231273007434e-05,9.5049264487461e-05
2021-03-28,0,2.92625467781392e-06,0.00128127197386866,0.00114162841560844,0.000629199945946191,0.000318895316129185,0.000799783614642505,2.56570894667972e-05,1.1835253255179e-05,0.000104856240223253
2021-03-29,0,3.15506165140327e-06,0.00135870114580521,0.0012108212733219,0.000669661614044763,0.000341068569088611,0.000856815819052224,2.84089533175785e-05,1.33025557776709e-05,0.00011557049299369
2021-03-30,0,3.39777466299775e-06,0.00143866223407649,0.00128229853011359,0.000711714524665022,0.000364300951073196,0.000916727891944651,3.14325357442986e-05,1.49434119138625e-05,0.000127276226146304
2021-03-31,0,3.65524898009064e-06,0.00152124113732822,0.00135613845455395,0.000755423049784175,0.000388644053767388,0.000979667440616205,3.47547339120136e-05,1.67783747561967e-05,0.000140065450058411
2021-04-01,0,3.92839246970629e-06,0.00160652662534041,0.00143242196256253,0.000800854148715401,0.000414151974476848,0.001045789581547,3.84051067661603e-05,1.88304310404075e-05,0.000154038704463629
2021-04-02,0,4.21816883302064e-06,0.0016946104319877,0.00151123270453791,0.000848077470712149,0.000440881437069181,0.00111525731645532,4.24161382912762e-05,2.11252892178362e-05,0.000169305847315867
2021-04-03,0,4.52560103885913e-06,0.00178558735099854,0.00159265715518451,0.000897165461525842,0.000468891918677327,0.00118824192655388,4.68235267747112e-05,2.36917016046058e-05,0.000185986916262741
2021-04-04,0,4.85177496829523e-06,0.00187955533458252,0.00167678470610755,0.000948193474059658,0.000498245782432673,0.00126492338582155,5.1666502637448e-05,2.65618246330544e-05,0.00020421306934331
2021-04-05,0,5.19784328332343e-06,0.00197661559499533,0.00176370776124836,0.00100123988326536,0.000529008416506573,0.00134549079413332,5.69881776451926e-05,2.97716217049189e-05,0.000224127612114352
2021-04-06,0,5.56502953337724e-06,0.0020768727091119,0.00185352183523305,0.00105638620543456,0.000561248379751001,0.0014301428311204,6.28359285882436e-05,3.33613136753361e-05,0.000245887119048621
2021-04-07,0,5.95463251430822e-06,0.00218043472607806,0.0019463256547085,0.00111371722204014,0.000595037554241541,0.00151908823166167,6.92618188205973e-05,3.73758825881806e-05,0.000269662657741289
2021-04-08,0,6.36803089533944e-06,0.00228741327811171,0.00204222126274021,0.00117332110828825,0.000630451305038824,0.00161254628393699,7.63230613797954e-05,4.1865634943721e-05,0.000295641125211069
2021-04-09,0,6.80668813045919e-06,0.00239792369452449,0.00214131412634732,0.00123528956654541,0.000667568647497908,0.00171074735100164,8.40825277718798e-05,4.68868315169457e-05,0.000324026706394205
2021-04-10,0,7.27215767173134e-06,0.00251208511903466,0.00224371324725066,0.00129971796481027,0.000706472422468871,0.00181393341686987,9.26093069034442e-05,5.25023915679747e-05,0.000355042465806873
2021-04-11,0,7.76608850307128e-06,0.00263002063044227,0.00234953127590984,0.00136670548040366,0.000747249479746188,0.00192235865812333,0.00010197931907836,5.87826802044716e-05,0.000388932084298675
2021-04-12,0,8.29023101417486e-06,0.00275185736673673,0.00245888462892609,0.00143635524905538,0.000789990870139141,0.00203629004208735,0.000112275990453771,6.58063886806922e-05,0.000425961753841185
2021-04-13,0,8.84644323549546e-06,0.00287772665270669,0.0025718936098874,0.00150877451957063,0.000834792046550693,0.0021560079526437,0.000123590993872166,7.3661518560685e-05,0.00046642224439504
2021-04-14,0,9.43669745644622e-06,0.00300776413112144,0.00268868253373255,0.00158407481426332,0.000881753074467845,0.00228180684477322,0.000136025062557762,8.2446481947401e-05,0.000510631158081139
2021-04-15,0,1.00630872503649e-05,0.00314210989755164,0.00280937985471058,0.00166237209534826,0.00093097885228257,0.00241399592894422,0.000149688883790478,9.22713313996206e-05,0.000558935387149874
2021-04-16,0,1.07278349312219e-05,0.00328090863889654,0.00293411829801164,0.00174378693748817,0.000982579341878848,0.0025528998864831,0.000164704080354129,0.000103259134740699,0.000611713793600714
2021-04-17,0,1.14332994685848e-05,0.00342430977568292,0.0030630349951449,0.00182844470669602,0.00103666980993825,0.00269885961708179,0.000181204288302078,0.000115547511724793,0.000669380129755864
2021-04-18,0,1.21819848889759e-05,0.00357246760819926,0.003196271623138,0.00191647574579734,0.0010933710804338,0.00285223301961141,0.00019933634039898,0.000129290351486761,0.000732386220638638
2021-04-19,0,1.29765491934864e-05,0.00372554146652689,0.00333397454763181,0.00200801556666092,0.00115280979879947,0.00301339580742282,0.000219261565487017,0.000144659731882481,0.000801225430650995
2021-04-20,0,1.38198138233398e-05,0.00388369586452691,0.00347629496994279,0.00210320504941036,0.00121511870828079,0.00318274235932215,0.000241157214995259,0.000161848064249852,0.000876436438785771
2021-04-21,0,1.4714773707037e-05,0.00404710065783945,0.00362338907816371,0.0022021906488325,0.00128043693899015,0.00336068660741171,0.000265218028868026,0.000181070489812335,0.000958607348446023
2021-04-22,0,1.56646079247793e-05,0.00421593120594822,0.00377541820237148,0.00230512460820214,0.0013489103102094,0.00354766296298341,0.00029165795433886,0.000202567556933427,0.00104838015987345
2021-04-23,0,1.66726910280475e-05,0.00439036853835991,0.00393254897400862,0.00241216518074536,0.00142069164650067,0.00374412728164259,0.000320712032228202,0.0002266082117411,0.0011464556352041
2021-04-24,0,1.77426050545364e-05,0.00457059952494404,0.00409495348950237,0.00252347685896694,0.00149594110820589,0.00395055786882343,0.000352638466802151,0.000253493138306922,0.00125359858826356
2021-04-25,0,1.88781522811034e-05,0.00475681705047409,0.00426280947818235,0.00263923061206925,0.0015748265369343,0.00416745652683246,0.000387720896704275,0.000283558488618227,0.001370643633373
2021-04-26,0,2.00833687600008e-05,0.00494922019340596,0.00443630047455413,0.00275960413169248,0.00165752381665665,0.00439534964452248,0.000426270886069801,0.000317180047057831,0.00149850142964383
2021-04-27,0,2.13625386864269e-05,0.00514801440892398,0.00461561599498242,0.00288478208620707,0.0017442172510439,0.00463478933065537,0.000468630656658998,0.000354777879040223,0.0016381654594696
2021-04-28,0,2.27202096483728e-05,0.00535341171627881,0.00480095171883292,0.00301495638379056,0.00183509995770736,0.00488635459195587,0.000515176083711485,0.000396821518882477,0.00179071938214877
2021-04-29,0,2.41612088128532e-05,0.00556563089043432,0.00499250967411722,0.00315032644452125,0.0019303742800161,0.0051506525567901,0.000566319980232228,0.000443835757948906,0.00195734500575258
2021-04-30,0,2.56906601059145e-05,0.00578489765803351,0.00519049842767942,0.00329109948172069,0.00203025221718587,0.00542831974531882,0.000622515696579306,0.000496407100636399,0.00213933092244027
2021-05-01,0,2.73140024473216e-05,0.00601144489768496,0.00539513327995715,0.00343749079277609,0.00213495587335215,0.00572002338687652,0.000684261064538084,0.000555190962895551,0.00233808185435974
2021-05-02,0,2.9037009104537e-05,0.00624551284456251,0.00560663646434297,0.00358972405967181,0.00224471792635694,0.00602646278520986,0.000752102717540009,0.000620919695740189,0.00255512875898037
2021-05-03,0,3.08658082345525e-05,0.00648734929930098,0.00582523735116457,0.00374803165945604,0.00235978211699605,0.00634837073207249,0.000826640821318306,0.000694411524607017,0.00279213974409746
2021-05-04,0,3.28069046863112e-05,0.00673720984116022,0.00605117265629412,0.00391265498486541,0.00248040375948918,0.00668651496951433,0.000908534252086702,0.00077658050450041,0.0030509318437145
2021-05-05,0,3.48672031408944e-05,0.00699535804541782,0.00628468665438803,0.00408384477532476,0.00260685027394942,0.00704169970102106,0.000998506262276442,0.000868447600593767,0.00333348370641957
2021-05-06,0,3.70540326713438e-05,0.00726206570493888,0.00652603139674867,0.00426186145853355,0.00273940174164239,0.00741476715145068,0.00109735067696288,0.000971153014338174,0.00364194924756915
2021-05-07,0,3.93751728089785e-05,0.00753761305585686,0.00677546693378885,0.00444697550284256,0.00287835148383634,0.00780659917547634,0.00120593866734168,0.00108596988610622,0.00397867231539178
2021-05-08,0,4.18388812083482e-05,0.00782228900728555,0.00703326154206808,0.00463946778061566,0.00302400666505429,0.00821811891397567,0.00132522615095539,0.00121431951689495,0.00434620241880616
2021-05-09,0,4.44539230085649e-05,0.00811639137496586,0.00729969195585711,0.00483962994276073,0.00317668892154641,0.00865029249750356,0.0014562618717945,0.00135778826350566,0.00474731156106013
2021-05-10,0,4.72296019946945e-05,0.00842022711873421,0.00757504360317335,0.00504776480460135,0.00333673501580579,0.0091041307956446,0.00160019621686351,0.00151814627373134,0.00518501221794152
2021-05-11,0,5.01757936691861e-05,0.00873411258368103,0.00785961084621496,0.00526418674324673,0.0035044975179521,0.00958069121066071,0.00175829082925947,0.00169736824016866,0.00566257649194947
2021-05-12,0,5.33029803499816e-05,0.00905837374484791,0.00815369722610516,0.00548922210660059,0.00368034551480618,0.0100810795134247,0.00193192908119023,0.00189765636299184,0.00618355646405639
2021-05-13,0,5.66222884190227e-05,0.00939334645529108,0.00845761571184102,0.00572320963413139,0.00386466534747288,0.0106064517191589,0.00212262747357592,0.00212146572293493,0.00675180575209532
2021-05-14,0,6.01455278523614e-05,0.00973937669731581,0.00877168895332225,0.00596650088950502,0.00405786137823968,0.0111580159999757,0.00233204803182088,0.00237153227524179,0.00737150226888359
2021-05-15,0,6.38852341710139e-05,0.0100968208366626,0.00909624953831524,0.00621946070515689,0.00426035678758326,0.0117370346306404,0.00256201176988015,0.00265090368270797,0.00804717215339297
2021-05-16,0,6.78547129601081e-05,0.0104660458793999,0.00943164025318598,0.00648246763885443,0.00447259440205642,0.0123448259633423,0.00281451329670635,0.00296297321020137,0.00878371482400408
2021-05-17,0,7.20680871127804e-05,0.0108474297312498,0.00977821434721233,0.00675591444227039,0.00469503755380038,0.0129827664265646,0.00309173664034811,0.00331151690301055,0.00958642907349598
2021-05-18,0,7.6540346964706e-05,0.011241361459045,0.010136335800261,0.00704020854155477,0.00492817097239449,0.0136522925423812,0.00339607236513134,0.00370073426554315,0.0104610400902454
2021-05-19,0,8.12874034951388e-05,0.0116482415539839,0.010506379593588,0.00733577252985616,0.00517250170971359,0.0143549029556788,0.00373013605619504,0.00413529264345665,0.0114137272484494
2021-05-20,0,8.63261447809096e-05,0.0120684821963147,0.0108887319834937,0.00764304467170278,0.0054285600984138,0.0150921604679019,0.00409678824281933,0.00462037548903298,0.0124511524613528
2021-05-21,0,9.16744959010251e-05,0.0125025075210487,0.0112837907775303,0.00796247941910876,0.00569690074460795,0.015865694066936,0.00449915582705747,0.00516173465384892,0.0135804888348026
2021-05-22,0,9.7351482501362e-05,0.012950753884262,0.0116919656129328,0.0082945479392219,0.00597810355522201,0.0166772009436911,0.00494065507667439,0.005765746801399,0.0148094492934031
2021-05-23,0,0.000103377298241485,0.0134136701295053,0.0121136782369026,0.00863973865327532,0.00627277480044275,0.0175284484848076,0.00542501623073033,0.00643947396162527,0.0161463147776635
